Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
3227,OF-2021-113131,95975297,3/16/2021,3/16/2021,Same Day,MB-17305,OFF-EN-10003068,15.84,2,0.2,5.544
3228,OF-2021-113131,41537910,3/16/2021,3/16/2021,Same Day,MB-17305,OFF-LA-10003510,24.424,1,0.2,7.9378
3229,OF-2021-113131,83726511,3/16/2021,3/16/2021,Same Day,MB-17305,OFF-AR-10003504,17.12,5,0.2,1.926
3230,OF-2021-105508,77292176,3/16/2021,3/21/2021,Standard Class,JF-15190,OFF-EN-10003055,39.98,1,0,17.991
3231,OF-2021-106320,7977459,3/17/2021,3/22/2021,Standard Class,EB-13870,FUR-TA-10000577,1044.63,3,0,240.2649
3232,OF-2021-156335,90808347,3/17/2021,3/20/2021,Second Class,PO-19195,TEC-AC-10002006,63.96,4,0,19.8276
3233,OF-2021-156335,2816319,3/17/2021,3/20/2021,Second Class,PO-19195,OFF-BI-10003314,14.46,3,0,7.0854
3234,OF-2021-156335,70483593,3/17/2021,3/20/2021,Second Class,PO-19195,TEC-PH-10002726,104.98,2,0,52.49
3235,OF-2021-100573,77823470,3/17/2021,3/23/2021,Standard Class,AM-10705,OFF-EN-10000461,17.48,2,0,8.2156
3236,OF-2021-159779,62353174,3/17/2021,3/21/2021,Standard Class,SB-20185,OFF-BI-10002735,68.62,2,0,32.2514
3237,OF-2021-103933,39216918,3/17/2021,3/19/2021,First Class,DR-12880,TEC-AC-10004171,899.91,9,0,395.9604
3238,OF-2021-156510,21733195,3/17/2021,3/21/2021,Standard Class,EH-13990,OFF-BI-10000822,10.76,2,0,5.1648
3239,OF-2021-156510,98684349,3/17/2021,3/21/2021,Standard Class,EH-13990,OFF-PA-10002222,45.68,2,0,21.0128
3240,OF-2021-156510,42301526,3/17/2021,3/21/2021,Standard Class,EH-13990,OFF-AR-10004930,6.7,1,0,2.211
3241,OF-2021-139738,34405277,3/17/2021,3/21/2021,Standard Class,DK-12895,OFF-AR-10004602,128.744,7,0.2,12.8744
3242,OF-2021-149083,48679605,3/17/2021,3/22/2021,Standard Class,SH-19975,FUR-CH-10004289,307.136,4,0.2,-11.5176
3243,OF-2021-149083,43485996,3/17/2021,3/22/2021,Standard Class,SH-19975,OFF-LA-10002945,12.6,2,0,5.796
3244,OF-2021-149083,91731197,3/17/2021,3/22/2021,Standard Class,SH-19975,TEC-AC-10002567,159.98,2,0,57.5928
3245,OF-2021-120845,60888514,3/17/2021,3/24/2021,Standard Class,ML-17395,OFF-BI-10001116,6.336,4,0.7,-4.6464
3246,OF-2021-120845,58993035,3/17/2021,3/24/2021,Standard Class,ML-17395,OFF-PA-10004665,10.48,1,0.2,3.799
3247,OF-2021-120845,66983038,3/17/2021,3/24/2021,Standard Class,ML-17395,OFF-BI-10004506,2.469,1,0.7,-1.8106
3248,OF-2021-120845,88033477,3/17/2021,3/24/2021,Standard Class,ML-17395,OFF-BI-10001982,3.264,2,0.7,-2.2848
3249,OF-2021-151869,10907748,3/17/2021,3/17/2021,Same Day,CS-11950,FUR-CH-10001545,102.582,1,0.1,6.8388
3250,OF-2021-151869,8744755,3/17/2021,3/17/2021,Same Day,CS-11950,OFF-PA-10002947,20.04,3,0,9.6192
3251,OF-2021-160787,82506444,3/17/2021,3/17/2021,Same Day,BM-11785,OFF-BI-10003712,2.946,2,0.7,-2.0622
3252,ON-2021-161991,72979210,3/18/2021,3/20/2021,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432
3253,ON-2021-161991,19808333,3/18/2021,3/20/2021,Second Class,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11
3254,OF-2021-130883,49632650,3/18/2021,3/24/2021,Standard Class,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844
3255,OF-2021-130883,52718416,3/18/2021,3/24/2021,Standard Class,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96
3256,OF-2021-130883,54719572,3/18/2021,3/24/2021,Standard Class,TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864
3257,OF-2021-124800,54402172,3/18/2021,3/22/2021,Standard Class,RW-19540,OFF-PA-10000501,86.272,4,0.2,31.2736
3258,OF-2021-124800,9756975,3/18/2021,3/22/2021,Standard Class,RW-19540,OFF-BI-10000778,72.588,2,0.7,-48.392
3259,OF-2021-124800,78592417,3/18/2021,3/22/2021,Standard Class,RW-19540,OFF-AP-10004980,60.672,2,0.2,14.4096
3260,OF-2021-124800,553470,3/18/2021,3/22/2021,Standard Class,RW-19540,OFF-BI-10003984,77.031,9,0.7,-59.0571
3261,OF-2021-124800,81643232,3/18/2021,3/22/2021,Standard Class,RW-19540,OFF-ST-10000798,119.904,6,0.2,-1.4988
3262,OF-2021-124800,82161250,3/18/2021,3/22/2021,Standard Class,RW-19540,TEC-PH-10001750,263.96,5,0.2,23.0965
3263,OF-2021-124800,98894648,3/18/2021,3/22/2021,Standard Class,RW-19540,OFF-ST-10002743,363.648,4,0.2,-86.3664
3264,OF-2021-120341,46291676,3/18/2021,3/21/2021,Second Class,SF-20200,OFF-BI-10004224,121.104,6,0.7,-100.92
3265,OF-2021-120341,2738560,3/18/2021,3/21/2021,Second Class,SF-20200,TEC-PH-10003357,45.894,1,0.4,-9.1788
3266,OF-2021-122371,2189432,3/18/2021,3/23/2021,Standard Class,BS-11800,OFF-ST-10002370,64.17,3,0,18.6093
3267,OF-2021-122371,130177,3/18/2021,3/23/2021,Standard Class,BS-11800,OFF-EN-10000056,124.46,2,0,58.4962
3268,OF-2021-111458,6656311,3/18/2021,3/22/2021,Standard Class,PF-19165,TEC-AC-10001590,50,2,0,12
3269,OF-2021-127173,57790934,3/18/2021,3/25/2021,Standard Class,GM-14500,OFF-FA-10004854,34.44,3,0,16.1868
3270,OF-2021-127173,78720966,3/18/2021,3/25/2021,Standard Class,GM-14500,TEC-MA-10002859,629.93,7,0,296.0671
3271,OF-2021-127173,65447667,3/18/2021,3/25/2021,Standard Class,GM-14500,OFF-BI-10000088,79.056,9,0.2,28.6578
3272,ON-2021-100531,41219450,3/19/2021,3/21/2021,First Class,NM-18520,OFF-BI-10001670,15.08,2,0.8,-22.62
3273,ON-2021-100531,51775896,3/19/2021,3/21/2021,First Class,NM-18520,FUR-FU-10003849,24.288,3,0.6,-12.7512
3274,OF-2021-167255,51248379,3/19/2021,3/21/2021,Second Class,RH-19510,OFF-ST-10001328,15.51,1,0,4.3428
3275,OF-2021-167255,19582738,3/19/2021,3/21/2021,Second Class,RH-19510,OFF-PA-10002377,146.82,3,0,73.41
3276,OF-2021-167255,21312574,3/19/2021,3/21/2021,Second Class,RH-19510,OFF-PA-10003441,12.96,2,0,6.2208
3277,OF-2021-103072,32253417,3/19/2021,3/22/2021,Second Class,HW-14935,OFF-AR-10000127,16.4,5,0,4.756
3278,OF-2021-103072,9831919,3/19/2021,3/22/2021,Second Class,HW-14935,OFF-PA-10003172,25.92,4,0,12.4416
3279,OF-2021-125976,94809075,3/19/2021,3/24/2021,Standard Class,JK-15205,OFF-PA-10001125,154.9,5,0,69.705
3280,OF-2021-125976,93900659,3/19/2021,3/24/2021,Standard Class,JK-15205,TEC-PH-10002496,1871.88,12,0,561.564
3281,OF-2021-143616,69583127,3/19/2021,3/21/2021,Second Class,SS-20140,OFF-AR-10002067,99.2,5,0,25.792
3282,OF-2021-169201,39262795,3/20/2021,3/23/2021,First Class,HG-14965,OFF-AP-10000696,43.26,3,0,14.2758
3283,OF-2021-169201,23679722,3/20/2021,3/23/2021,First Class,HG-14965,OFF-AP-10002082,43.56,2,0,15.246
3284,OF-2021-106978,26612214,3/20/2021,3/26/2021,Standard Class,ZC-21910,OFF-EN-10004483,12.536,1,0.2,4.2309
3285,OF-2021-106978,63433296,3/20/2021,3/26/2021,Standard Class,ZC-21910,OFF-BI-10002012,1.08,2,0.7,-0.792
3286,OF-2021-106978,11576610,3/20/2021,3/26/2021,Standard Class,ZC-21910,OFF-FA-10003021,4.512,3,0.2,0.846
3287,OF-2021-120915,25049869,3/20/2021,3/25/2021,Second Class,JJ-15445,OFF-AP-10002578,293.52,6,0,76.3152
3288,OF-2021-120915,86333804,3/20/2021,3/25/2021,Second Class,JJ-15445,TEC-PH-10003012,307.98,2,0,89.3142
3289,OF-2021-129546,65787095,3/20/2021,3/27/2021,Standard Class,RP-19855,OFF-AP-10002495,186.15,3,0,55.845
3290,OF-2021-129546,54050728,3/20/2021,3/27/2021,Standard Class,RP-19855,OFF-BI-10004001,81.792,6,0.2,26.5824
3291,OF-2021-129546,83166825,3/20/2021,3/27/2021,Standard Class,RP-19855,OFF-SU-10004884,47.19,3,0,13.6851
3292,OF-2021-129546,15680227,3/20/2021,3/27/2021,Standard Class,RP-19855,TEC-PH-10003555,36.784,2,0.2,-8.2764
3293,OF-2021-166135,28796579,3/23/2021,3/28/2021,Standard Class,SC-20440,OFF-ST-10002974,139.424,4,0.2,17.428
3294,OF-2021-115392,64648763,3/23/2021,3/26/2021,Second Class,RM-19675,TEC-PH-10002496,311.98,2,0,93.594
3295,OF-2021-115392,59816098,3/23/2021,3/26/2021,Second Class,RM-19675,OFF-BI-10000829,22.45,5,0,10.327
3296,OF-2021-148873,10154726,3/23/2021,3/27/2021,Standard Class,EM-13960,OFF-BI-10003196,2.992,4,0.8,-4.488
3297,OF-2021-148873,91595540,3/23/2021,3/27/2021,Standard Class,EM-13960,TEC-AC-10003657,108.768,4,0.2,2.7192
3298,OF-2021-156566,98705651,3/23/2021,3/26/2021,First Class,EM-13960,TEC-PH-10001817,572.8,2,0.2,50.12
3299,OF-2021-104493,63212200,3/24/2021,3/30/2021,Standard Class,EB-13705,OFF-BI-10004817,57.504,6,0.2,20.1264
3300,ON-2021-137008,43703691,3/24/2021,3/30/2021,Standard Class,JP-15460,OFF-PA-10001295,94.85,5,0,45.528
3301,ON-2021-137008,80415744,3/24/2021,3/30/2021,Standard Class,JP-15460,OFF-EN-10002500,51.12,4,0,23.004
3302,ON-2021-137008,22379018,3/24/2021,3/30/2021,Standard Class,JP-15460,TEC-AC-10000892,90,1,0,32.4
3303,ON-2021-119312,35674678,3/24/2021,3/29/2021,Second Class,CS-12400,OFF-ST-10000943,270.34,14,0,75.6952
3304,OF-2021-125696,74103385,3/24/2021,3/28/2021,Standard Class,NP-18685,OFF-BI-10001757,7.38,5,0.7,-5.412
3305,OF-2021-129917,75731205,3/24/2021,3/25/2021,First Class,HM-14980,OFF-BI-10001757,11.808,3,0.2,4.1328
3306,OF-2021-129917,98342367,3/24/2021,3/25/2021,First Class,HM-14980,OFF-BI-10004828,53.568,4,0.2,19.4184
3307,OF-2021-129917,70328296,3/24/2021,3/25/2021,First Class,HM-14980,TEC-PH-10000369,503.96,5,0.2,50.396
3308,ON-2021-145121,92013744,3/24/2021,3/28/2021,Standard Class,MP-17965,OFF-BI-10001078,26.9,5,0,13.181
3309,OF-2021-140375,42341277,3/24/2021,3/27/2021,Second Class,SG-20470,OFF-PA-10001870,19.44,3,0,9.3312
3310,OF-2021-140375,54460444,3/24/2021,3/27/2021,Second Class,SG-20470,OFF-BI-10000320,7.38,1,0,3.6162
3311,OF-2021-128356,63461175,3/24/2021,3/29/2021,Standard Class,RP-19390,OFF-SU-10004290,10.944,2,0.2,0.9576
3312,ON-2021-144771,84988888,3/24/2021,3/26/2021,First Class,CK-12205,FUR-FU-10000629,11.032,1,0.2,3.0338
3313,ON-2021-144771,58314421,3/24/2021,3/26/2021,First Class,CK-12205,TEC-AC-10002323,53.04,3,0.2,-4.641
3314,ON-2021-157014,25533446,3/25/2021,3/28/2021,Second Class,BM-11785,OFF-BI-10001098,32.07,5,0.7,-22.449
3315,ON-2021-157014,23880212,3/25/2021,3/28/2021,Second Class,BM-11785,TEC-AC-10002167,24,2,0.2,-2.7
3316,ON-2021-157014,17005316,3/25/2021,3/28/2021,Second Class,BM-11785,FUR-BO-10004409,35.49,1,0.5,-15.6156
3317,ON-2021-157014,99436667,3/25/2021,3/28/2021,Second Class,BM-11785,TEC-AC-10000057,47.984,2,0.2,0.5998
3318,OF-2021-125178,30307985,3/25/2021,3/31/2021,Standard Class,MZ-17515,OFF-ST-10002562,15.008,2,0.2,1.5008
3319,OF-2021-126137,42163291,3/25/2021,3/30/2021,Standard Class,BS-11755,FUR-BO-10004409,120.666,2,0.15,18.4548
3320,OF-2021-168004,68928649,3/26/2021,3/31/2021,Second Class,DJ-13420,FUR-CH-10001482,392.94,3,0,43.2234
3321,OF-2021-121391,81387678,3/26/2021,3/29/2021,First Class,AA-10315,OFF-ST-10001590,26.96,2,0,7.0096
3322,OF-2021-134859,83628862,3/26/2021,3/31/2021,Standard Class,JK-16120,FUR-FU-10003623,64.944,3,0.2,6.4944
3323,OF-2021-134859,27963613,3/26/2021,3/31/2021,Standard Class,JK-16120,OFF-PA-10001293,20.736,4,0.2,7.2576
3324,OF-2021-115091,67941579,3/27/2021,3/31/2021,Standard Class,JJ-15760,OFF-AR-10000658,46.2,4,0,12.936
3325,OF-2021-115091,43985296,3/27/2021,3/31/2021,Standard Class,JJ-15760,OFF-AP-10000696,28.84,2,0,9.5172
3326,OF-2021-161214,7290057,3/27/2021,3/30/2021,Second Class,SF-20965,OFF-ST-10001328,77.55,5,0,21.714
3327,OF-2021-145828,86856509,3/27/2021,3/29/2021,First Class,MB-17305,TEC-AC-10002323,53.04,3,0.2,-4.641
3328,OF-2021-133445,27782641,3/27/2021,3/31/2021,Standard Class,JF-15490,FUR-BO-10003660,66.294,1,0.7,-103.8606
3329,OF-2021-133445,42543290,3/27/2021,3/31/2021,Standard Class,JF-15490,FUR-CH-10000422,291.168,4,0.2,-14.5584
3330,OF-2021-151722,38406110,3/27/2021,3/31/2021,Standard Class,IL-15100,TEC-AC-10000892,288,4,0.2,57.6
3331,OF-2021-168529,76994522,3/30/2021,4/3/2021,Standard Class,MB-17305,FUR-FU-10001588,145.9,5,0,62.737
3332,OF-2021-125710,46623876,3/30/2021,4/4/2021,Standard Class,BT-11680,OFF-AR-10000657,3.44,2,0.2,0.559
3333,OF-2021-131352,88531300,3/30/2021,4/4/2021,Standard Class,GH-14485,FUR-FU-10003708,72.78,3,0.6,-70.9605
3334,OF-2021-129098,23982598,3/31/2021,4/4/2021,Standard Class,DK-13090,OFF-ST-10001321,30.84,2,0,8.3268
3335,OF-2021-141040,52932751,3/31/2021,4/4/2021,Second Class,TB-21250,TEC-PH-10001835,631.96,4,0,303.3408
3336,OF-2021-141040,94848705,3/31/2021,4/4/2021,Second Class,TB-21250,OFF-PA-10002245,23.92,4,0,10.764
3337,OF-2021-124107,50037608,3/31/2021,4/3/2021,Second Class,BM-11650,TEC-AC-10002049,619.95,5,0,111.591
3338,OF-2021-124107,10666058,3/31/2021,4/3/2021,Second Class,BM-11650,TEC-PH-10003875,29.16,3,0,8.4564
3339,OF-2021-124107,68447071,3/31/2021,4/3/2021,Second Class,BM-11650,OFF-EN-10003286,57.96,7,0,27.2412
3340,OF-2021-124107,67120994,3/31/2021,4/3/2021,Second Class,BM-11650,OFF-AP-10003971,29.403,3,0.1,5.2272
3341,OF-2021-162761,81806015,3/31/2021,4/4/2021,Standard Class,SC-20575,OFF-BI-10000145,1.872,2,0.7,-1.3104
3342,OF-2021-162761,74751846,3/31/2021,4/4/2021,Standard Class,SC-20575,OFF-BI-10002498,11.214,2,0.7,-8.5974
3343,OF-2021-162761,97720345,3/31/2021,4/4/2021,Standard Class,SC-20575,OFF-AR-10001761,37.376,8,0.2,7.4752
3344,OF-2021-124499,71161450,3/31/2021,4/4/2021,Standard Class,FM-14380,FUR-CH-10000513,389.97,3,0,35.0973
3345,OF-2021-124499,1879227,3/31/2021,4/4/2021,Standard Class,FM-14380,OFF-AP-10002191,269.91,5,0.1,53.982
3346,OF-2021-109736,34340642,4/1/2021,4/2/2021,First Class,DJ-13420,OFF-PA-10004101,45.36,7,0,21.7728
3347,OF-2021-134719,8649583,4/1/2021,4/6/2021,Standard Class,JD-15790,OFF-ST-10004459,1801.632,6,0.2,-337.806
3348,OF-2021-112522,94892513,4/1/2021,4/8/2021,Standard Class,DP-13165,OFF-AR-10003183,8.016,3,0.2,1.002
3349,OF-2021-132388,87995418,4/1/2021,4/3/2021,First Class,KN-16390,FUR-CH-10001714,362.136,3,0.2,-54.3204
3350,OF-2021-132388,45691315,4/1/2021,4/3/2021,First Class,KN-16390,OFF-LA-10000414,31.05,3,0,14.904
3351,ON-2021-108966,72242301,4/2/2021,4/9/2021,Standard Class,SO-20335,FUR-TA-10000577,957.5775,5,0.45,-383.031
3352,ON-2021-108966,6489102,4/2/2021,4/9/2021,Standard Class,SO-20335,OFF-ST-10000760,22.368,2,0.2,2.5164
3353,OF-2021-112053,10293272,4/2/2021,4/4/2021,Second Class,SH-20395,TEC-AC-10002550,31.95,1,0,2.2365
3354,OF-2021-102281,76125547,4/3/2021,4/5/2021,First Class,MP-17470,FUR-BO-10002613,899.136,4,0.2,112.392
3355,OF-2021-102281,89844145,4/3/2021,4/5/2021,First Class,MP-17470,TEC-PH-10001552,71.76,6,0,20.0928
3356,OF-2021-102281,38426927,4/3/2021,4/5/2021,First Class,MP-17470,OFF-PA-10000061,51.84,8,0,24.8832
3357,OF-2021-102281,39853898,4/3/2021,4/5/2021,First Class,MP-17470,FUR-BO-10002545,626.352,3,0.2,46.9764
3358,OF-2021-102281,82227104,4/3/2021,4/5/2021,First Class,MP-17470,OFF-AR-10003514,19.9,5,0,6.567
3359,OF-2021-159786,91256150,4/3/2021,4/8/2021,Second Class,RK-19300,FUR-TA-10001307,209.67,1,0.4,-13.978
3360,OF-2021-134747,23348217,4/3/2021,4/8/2021,Second Class,DL-12925,TEC-PH-10002890,135.72,3,0,35.2872
3361,OF-2021-134747,14645395,4/3/2021,4/8/2021,Second Class,DL-12925,OFF-BI-10001308,12.56,2,0,5.652
3362,OF-2021-134747,2931424,4/3/2021,4/8/2021,Second Class,DL-12925,TEC-PH-10001750,263.96,4,0,71.2692
3363,OF-2021-142993,32269332,4/3/2021,4/8/2021,Standard Class,KA-16525,TEC-AC-10003038,17.9,2,0,3.401
3364,OF-2021-142993,28855313,4/3/2021,4/8/2021,Standard Class,KA-16525,OFF-ST-10000934,81.96,2,0,0
3365,OF-2021-114300,68488118,4/4/2021,4/8/2021,Standard Class,AF-10885,TEC-PH-10001552,83.72,7,0,23.4416
3366,OF-2021-114300,34593137,4/4/2021,4/8/2021,Standard Class,AF-10885,FUR-CH-10001891,287.94,3,0,77.7438
3367,OF-2021-129476,37677801,4/6/2021,4/11/2021,Standard Class,PA-19060,TEC-AC-10000844,339.96,5,0.2,67.992
3368,OF-2021-139731,61973775,4/6/2021,4/6/2021,Same Day,JE-15745,TEC-AC-10004975,263.88,3,0.2,42.8805
3369,OF-2021-139731,37424548,4/6/2021,4/6/2021,Same Day,JE-15745,FUR-CH-10002024,2453.43,5,0.3,-350.49
3370,ON-2021-126235,59089139,4/6/2021,4/6/2021,Same Day,GA-14725,FUR-FU-10000719,17.14,2,0,6.1704
3371,ON-2021-123918,84208159,4/6/2021,4/6/2021,Same Day,CG-12520,FUR-FU-10004952,131.376,6,0.6,-95.2476
3372,ON-2021-123918,93032329,4/6/2021,4/6/2021,Same Day,CG-12520,OFF-PA-10003001,5.344,1,0.2,1.8704
3373,ON-2021-118766,19954101,4/6/2021,4/13/2021,Standard Class,LS-16975,OFF-EN-10001415,4.464,1,0.2,1.674
3374,ON-2021-118766,58093347,4/6/2021,4/13/2021,Standard Class,LS-16975,OFF-BI-10002813,3.96,10,0.8,-6.93
3375,OF-2021-110765,34806739,4/7/2021,4/11/2021,Second Class,MP-17965,TEC-PH-10004165,824.97,3,0,214.4922
3376,OF-2021-152527,34811278,4/8/2021,4/8/2021,Same Day,CM-12190,OFF-ST-10003479,77.88,2,0,3.894
3377,OF-2021-105613,32839911,4/9/2021,4/13/2021,Standard Class,KN-16705,TEC-AC-10000521,27.696,3,0.2,3.462
3378,OF-2021-105613,2873650,4/9/2021,4/13/2021,Standard Class,KN-16705,OFF-AP-10000026,73.164,6,0.8,-186.5682
3379,OF-2021-127824,27980437,4/9/2021,4/13/2021,Standard Class,JC-15775,TEC-PH-10004094,249.584,2,0.2,15.599
3380,OF-2021-127824,54622515,4/9/2021,4/13/2021,Standard Class,JC-15775,OFF-PA-10001184,17.94,3,0,8.7906
3381,OF-2021-127824,60541818,4/9/2021,4/13/2021,Standard Class,JC-15775,FUR-FU-10002505,10.11,3,0,3.2352
3382,OF-2021-131128,17303227,4/10/2021,4/11/2021,First Class,TB-21520,OFF-PA-10003591,34.44,3,0,17.22
3383,OF-2021-113901,3431547,4/10/2021,4/15/2021,Standard Class,NH-18610,OFF-BI-10001249,38.28,6,0,17.6088
3384,OF-2021-113901,95061615,4/10/2021,4/15/2021,Standard Class,NH-18610,TEC-PH-10002564,149.95,5,0,44.985
3385,OF-2021-160171,83625155,4/10/2021,4/15/2021,Standard Class,RM-19675,OFF-AP-10000275,1640.7,5,0,459.396
3386,OF-2021-160171,34559676,4/10/2021,4/15/2021,Standard Class,RM-19675,TEC-AC-10000892,270,3,0,97.2
3387,OF-2021-150413,11499580,4/10/2021,4/15/2021,Second Class,CS-11860,OFF-BI-10000404,1.72,1,0.8,-2.838
3388,ON-2021-160563,21690583,4/11/2021,4/15/2021,Standard Class,NS-18640,TEC-AC-10002567,239.97,3,0,86.3892
3389,ON-2021-160563,66459607,4/11/2021,4/15/2021,Standard Class,NS-18640,FUR-FU-10001731,16.02,6,0,6.0876
3390,OF-2021-164623,20518366,4/11/2021,4/13/2021,First Class,MS-17770,OFF-PA-10000249,24.56,2,0,11.5432
3391,OF-2021-149097,54186698,4/11/2021,4/15/2021,Standard Class,SV-20785,FUR-FU-10003424,74.76,7,0,23.9232
3392,OF-2021-149097,45989441,4/11/2021,4/15/2021,Standard Class,SV-20785,FUR-TA-10001086,364.776,3,0.2,27.3582
3393,ON-2021-104430,40083909,4/13/2021,4/17/2021,Standard Class,LT-17110,OFF-BI-10000301,5.176,4,0.8,-7.764
3394,OF-2021-169733,12411000,4/13/2021,4/17/2021,Second Class,GM-14500,OFF-ST-10000876,9.952,1,0.2,0.9952
3395,OF-2021-132486,78650349,4/14/2021,4/18/2021,Second Class,JF-15355,TEC-AC-10000710,148.32,9,0,63.7776
3396,OF-2021-132486,9537854,4/14/2021,4/18/2021,Second Class,JF-15355,FUR-CH-10004495,240.784,1,0.2,27.0882
3397,OF-2021-132486,68535297,4/14/2021,4/18/2021,Second Class,JF-15355,FUR-CH-10004540,191.968,7,0.2,16.7972
3398,OF-2021-132486,15519651,4/14/2021,4/18/2021,Second Class,JF-15355,OFF-PA-10004971,11.56,2,0,5.6644
3399,OF-2021-132486,28441826,4/14/2021,4/18/2021,Second Class,JF-15355,OFF-EN-10002600,11.8,4,0,5.664
3400,OF-2021-132486,77701451,4/14/2021,4/18/2021,Second Class,JF-15355,FUR-CH-10001854,842.352,3,0.2,42.1176
3401,OF-2021-155068,94029098,4/14/2021,4/14/2021,Same Day,RA-19285,TEC-PH-10004897,55.944,7,0.2,-13.2867
3402,OF-2021-155068,76975845,4/14/2021,4/14/2021,Same Day,RA-19285,OFF-AR-10002656,10.688,2,0.2,2.2712
3403,OF-2021-155068,14651060,4/14/2021,4/14/2021,Same Day,RA-19285,TEC-PH-10004924,11.824,2,0.2,1.0346
3404,OF-2021-142692,62194218,4/14/2021,4/19/2021,Standard Class,AG-10495,OFF-BI-10004140,3.592,1,0.2,1.1225
3405,OF-2021-110877,54295305,4/14/2021,4/17/2021,First Class,JE-15715,OFF-PA-10004621,36.288,7,0.2,12.7008
3406,OF-2021-110877,10403442,4/14/2021,4/17/2021,First Class,JE-15715,TEC-PH-10002103,150.384,2,0.2,15.0384
3407,OF-2021-109190,94026665,4/14/2021,4/19/2021,Standard Class,CC-12685,OFF-PA-10000069,60.736,8,0.2,20.4984
3408,OF-2021-109190,99018238,4/14/2021,4/19/2021,Standard Class,CC-12685,TEC-CO-10001943,479.976,3,0.2,161.9919
3409,OF-2021-109190,53987579,4/14/2021,4/19/2021,Standard Class,CC-12685,OFF-BI-10000977,6.08,1,0.8,-10.336
3410,OF-2021-118738,89005666,4/15/2021,4/21/2021,Standard Class,AG-10495,OFF-PA-10003177,15.552,3,0.2,5.4432
3411,OF-2021-118738,40152788,4/15/2021,4/21/2021,Standard Class,AG-10495,FUR-TA-10002607,347.361,7,0.3,-69.4722
3412,OF-2021-118738,36462697,4/15/2021,4/21/2021,Standard Class,AG-10495,OFF-PA-10001166,10.368,2,0.2,3.6288
3413,OF-2021-156608,76575586,4/15/2021,4/20/2021,Standard Class,MT-18070,OFF-BI-10004140,3.592,4,0.8,-6.286
3414,OF-2021-149650,94455593,4/15/2021,4/18/2021,First Class,RD-19660,FUR-CH-10003956,454.272,8,0.2,-73.8192
3415,OF-2021-152891,79203363,4/16/2021,4/21/2021,Standard Class,TB-21625,OFF-AR-10004648,60.45,3,0,16.3215
3416,OF-2021-152891,49896991,4/16/2021,4/21/2021,Standard Class,TB-21625,FUR-TA-10001857,253.176,3,0.2,-31.647
3417,OF-2021-109862,60319137,4/16/2021,4/21/2021,Standard Class,HK-14890,TEC-PH-10004042,158.99,1,0,41.3374
3418,OF-2021-109862,42293899,4/16/2021,4/21/2021,Standard Class,HK-14890,FUR-CH-10002439,291.1,5,0,75.686
3419,OF-2021-105844,45711602,4/16/2021,4/18/2021,Second Class,JF-15415,OFF-AR-10001955,79.36,4,0,23.808
3420,OF-2021-130848,8094512,4/16/2021,4/16/2021,Same Day,DG-13300,FUR-CH-10000422,582.336,8,0.2,-29.1168
3421,OF-2021-139290,74052838,4/17/2021,4/21/2021,Standard Class,MY-17380,OFF-LA-10004008,5.76,2,0,2.6496
3422,OF-2021-156146,87044065,4/17/2021,4/21/2021,Second Class,AG-10495,TEC-PH-10001700,105.584,2,0.2,9.2386
3423,OF-2021-156146,84922225,4/17/2021,4/21/2021,Second Class,AG-10495,TEC-PH-10001527,68.72,2,0.2,-14.603
3424,OF-2021-150714,52686335,4/17/2021,4/23/2021,Standard Class,KH-16690,OFF-LA-10001474,146.544,6,0.2,47.6268
3425,OF-2021-150714,98341784,4/17/2021,4/23/2021,Standard Class,KH-16690,OFF-PA-10001497,131.904,3,0.2,47.8152
3426,OF-2021-150714,14304880,4/17/2021,4/23/2021,Standard Class,KH-16690,OFF-AP-10003287,203.88,5,0.2,20.388
3427,OF-2021-150714,53335479,4/17/2021,4/23/2021,Standard Class,KH-16690,OFF-BI-10002982,14.301,7,0.7,-10.4874
3428,OF-2021-150714,39982206,4/17/2021,4/23/2021,Standard Class,KH-16690,OFF-ST-10001809,718.64,10,0.2,-161.694
3429,OF-2021-162537,55406583,4/19/2021,4/25/2021,Standard Class,RD-19585,OFF-EN-10003862,10.67,1,0,4.9082
3430,OF-2021-162537,88001847,4/19/2021,4/25/2021,Standard Class,RD-19585,OFF-ST-10004258,36.63,3,0,9.8901
3431,OF-2021-162537,63722375,4/19/2021,4/25/2021,Standard Class,RD-19585,FUR-FU-10002885,24.1,5,0,9.158
3432,OF-2021-162537,40706058,4/19/2021,4/25/2021,Standard Class,RD-19585,FUR-FU-10001918,33.11,7,0,12.9129
3433,OF-2021-110289,92824191,4/20/2021,4/24/2021,Standard Class,NB-18655,OFF-PA-10002986,33.4,5,0,16.032
3434,OF-2021-110289,68944172,4/20/2021,4/24/2021,Standard Class,NB-18655,OFF-EN-10001434,210.84,4,0,103.3116
3435,OF-2021-123673,42090442,4/21/2021,4/23/2021,Second Class,CH-12070,TEC-PH-10001809,299.9,2,0,74.975
3436,ON-2021-131359,62391393,4/21/2021,4/24/2021,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954
